id_player,team,league_name,team_image_url
270141,Sporting CP,Liga Portugal,https://images.ctfassets.net/rs6bgs1g8dbr/1QmShZDs3rZ6zzEb8AIS12/3ebe7aa38e3aee57068f38025ec68259/Sporting_CP.png
257889,FC Augsburg,Bundesliga,https://images.ctfassets.net/rs6bgs1g8dbr/5ywNu0H9Pbyb0YznTunjH6/0022f2fc7f83d87aca8b78e4981db440/FC_Augsburg.png
232104,Leeds United,EFL Championship,https://images.ctfassets.net/rs6bgs1g8dbr/1l7UauNQ1bFC6V5AHi6xkn/6046c1b5fc9f57996b488c35131c50fb/Leeds_United.png
265931,Strasbourg,Arkema PL,https://images.ctfassets.net/rs6bgs1g8dbr/RQE0pLCkCIipEv3l1jstB/97b5574329ade2bc6bc059f5a0eff210/Strasbourg.png
212432,Ulsan Hyundai,K League 1,https://images.ctfassets.net/rs6bgs1g8dbr/1bTKtAouAWq4c4nyWl5FNV/9c02c5e9eae5e1e0ae0b2c927849e352/Ulsan_Hyundai.png
256107,Celtic,Scottish Prem,https://images.ctfassets.net/rs6bgs1g8dbr/10KGgryilMqaDkzLbIuhfo/74327da40b9d169847b0067cd5796afe/Celtic.png
231554,Leicester City,Premier League,https://images.ctfassets.net/rs6bgs1g8dbr/1rrtXwNvzwgxXWkRXC7MIy/f5b51ac3d50010aec12d627c45b100b2/Leicester_City.png
188400,Luton Town,EFL Championship,https://images.ctfassets.net/rs6bgs1g8dbr/7iWhub4OCMkA86yCS2ZtCy/95dcad82fa3fce0d525dcc1ba9a8dd13/Luton_Town.png
239096,VfB Stuttgart,Bundesliga,https://images.ctfassets.net/rs6bgs1g8dbr/54yE0JdYnkYpAIjEf93uUI/1e5335a16f72047687f9f4f871f83741/VfB_Stuttgart.png
207599,Everton,Premier League,https://images.ctfassets.net/rs6bgs1g8dbr/13yf6Vbzrv9DSQkp6twSZc/fbd37d88f958cc205963d7c532221b34/Everton.png
261539,Parma,Serie A Enilive,https://images.ctfassets.net/rs6bgs1g8dbr/3G1Nk9ja6JBWdce9dEdr0N/cc40ab4161005d57702a3a021913e310/Parma.png
231512,Newcastle Utd,Premier League,https://images.ctfassets.net/rs6bgs1g8dbr/3t0Ev4B0g32HTd29l3CW22/7985198addc6952362a5f4e4eba73c37/Newcastle_Utd.png
270525,FC Bayern München,GPFBL,https://images.ctfassets.net/rs6bgs1g8dbr/7hLBPKdUj5vFlvc5DYKGba/d634aad1f74541d0dc5226f8d2aeb566/FC_Bayern_M_nchen.png
211999,Union Berlin,Bundesliga,https://images.ctfassets.net/rs6bgs1g8dbr/3zzT6s8P6uHPkqftYvNGAv/15e9192c4b01e8bc241908124316e8c5/Union_Berlin.png
180283,FC Seoul,K League 1,https://images.ctfassets.net/rs6bgs1g8dbr/2eaz141QrxeU5epTb1k3xC/4f580f723b8fc2169f499929e8dfb0f3/FC_Seoul.png
235458,Stade de Reims,Ligue 1 McDonald's,https://images.ctfassets.net/rs6bgs1g8dbr/265HtufcLVfhzodhMc44Ac/1e75e12d6a85d06d0b0e53e62c00e917/Stade_de_Reims.png
250941,SV Werder Bremen,Bundesliga,https://images.ctfassets.net/rs6bgs1g8dbr/6dSiomfKu40ZmJt7bvXecB/09ef59ed258115d888324004a8dda698/SV_Werder_Bremen.png
239364,AS Monaco,Ligue 1 McDonald's,https://images.ctfassets.net/rs6bgs1g8dbr/4nmpqIpVPgSyq7n4IpdqlM/63d068dabec480029bcc4252dbbabf6d/AS_Monaco.png
212212,1. FSV Mainz 05,Bundesliga,https://images.ctfassets.net/rs6bgs1g8dbr/HLOBiu2BsngYWAHBkEyk2/0914a61952ccf3cfbc04e809ac878090/1._FSV_Mainz_05.png
239028,AEK Athens,Hellas Liga,https://images.ctfassets.net/rs6bgs1g8dbr/1x9Kf9SFo0coaNlinJe5n7/4c14a8659e9ab5a3ebcfa50752b65dbd/AEK_Athens.png
259633,PAOK FC,Hellas Liga,https://images.ctfassets.net/rs6bgs1g8dbr/6gSAYlNGSXTtr6cVWU5CQm/8944622af2d47b1b173f75ea3ab5e8b1/PAOK_FC.png
272338,SGS Essen,GPFBL,https://images.ctfassets.net/rs6bgs1g8dbr/5kZBhm2pxb1cL1DQ7KRdfj/62ac02eb5d4c6840181a8519884ac867/SGS_Essen.png
